,IGD,RUN,CONFIG,ALGORITHM,PROBLEM
707,1.013851611359751,18,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
708,0.5076159382636017,19,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
709,0.9803400354806447,20,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
710,0.524010279607302,21,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
711,0.2669028244984917,22,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
712,0.4144876594728731,23,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
713,0.328399610090466,24,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
714,0.4900522366210166,25,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
715,0.8322019464588284,26,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
716,0.5490615850975482,27,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
717,0.5218231040851006,28,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
718,0.7250648747095366,29,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
719,0.9644603039342904,30,"r=0.3, c=11 / m=1, v=1",IVF/SPEA2,ZDT4
720,0.8913083964294093,1,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
721,0.5949599045760466,2,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
722,0.2781353506018755,3,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
723,0.7159360165165333,4,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
724,0.5930283807614528,5,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
725,0.7766281281323439,6,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
726,0.1405989725706913,7,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
727,0.565788991518269,8,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
728,0.5109854071948948,9,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
729,0.5390094813451065,10,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
730,0.4154138109323279,11,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
731,0.3591982418351165,12,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
732,0.265699266059992,13,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
733,0.8109144629467296,14,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
734,1.0038203928525449,15,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
735,0.5094122488389656,16,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
736,0.7622767454514299,17,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
737,0.5226859254467283,18,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
738,0.6317826018108881,19,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
739,0.2468445628989191,20,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
740,0.9582957335496586,21,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
741,0.6027735691941136,22,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
742,1.083143379691343,23,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
743,0.2653926122423817,24,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
744,1.0861505228148411,25,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
745,1.1988767250049703,26,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
746,1.016571901373757,27,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
747,0.3348657493949952,28,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
748,0.5447564555821534,29,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
749,0.9162259017211254,30,"r=0.3, c=19 / m=0.1, v=0.3",IVF/SPEA2,ZDT4
750,0.493608790460327,1,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
751,0.5412209092115018,2,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
752,0.4913651910718298,3,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
753,0.2559774212263729,4,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
754,0.7006151724325933,5,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
755,0.658487910933436,6,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
756,1.211977631180074,7,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
757,0.2443683401771341,8,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
758,0.5115696624876446,9,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
759,0.7743638672404941,10,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
760,0.5402615031804807,11,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
761,0.5789821647813838,12,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
762,0.6022105181825417,13,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
763,1.0788860614813625,14,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
764,0.3408954947917059,15,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
765,0.1944373418262542,16,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
766,1.0998595849113395,17,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
767,0.8768915765603942,18,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
768,0.8547283513820783,19,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
769,0.5665704004045761,20,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
770,0.4806515637582707,21,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
771,0.3797609978524685,22,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
772,0.0700152355907968,23,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
773,0.5736967254898362,24,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
774,0.785076007810508,25,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
775,0.8005170692112401,26,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
776,0.5188006237788829,27,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
777,0.5045026518442826,28,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
778,0.3476992787692161,29,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
779,0.5036717480634753,30,"r=0.3, c=19 / m=0.1, v=0.5",IVF/SPEA2,ZDT4
780,0.2650025448945669,1,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
781,0.4567738094527581,2,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
782,0.7916326758321038,3,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
783,0.9219035219399488,4,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
784,0.4069295652237433,5,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
785,0.5308188837233085,6,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
786,0.3947534215198375,7,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
787,1.2742386463791997,8,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
788,0.7488138220981603,9,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
789,0.5253032444305594,10,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
790,1.143664284914369,11,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
791,0.8207660501301396,12,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
792,0.3229795765976825,13,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
793,0.6195206343241744,14,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
794,0.6005489862055342,15,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
795,0.8039547084622235,16,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
796,0.6735835110828741,17,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
797,0.9673131013119352,18,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
798,0.9477761055174462,19,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
799,0.800193160247226,20,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
800,0.2417253134179973,21,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
801,1.1988954243644008,22,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
802,0.6019792654603738,23,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
803,0.7354933450840819,24,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
804,0.1078910090798185,25,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
805,0.7940553060584944,26,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
806,0.925823496790212,27,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
807,0.4448934577227788,28,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
808,1.494240483736303,29,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
809,0.7190649662125803,30,"r=0.3, c=19 / m=0.1, v=1",IVF/SPEA2,ZDT4
810,0.6420551670819276,1,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
811,0.8486586617577195,2,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
812,0.3210227662763011,3,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
813,0.2449129912722984,4,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
814,0.6513149049981287,5,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
815,1.3163349307242902,6,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
816,0.314693715076643,7,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
817,0.3881458807450009,8,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
818,0.615191464077076,9,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
819,1.0109329996926912,10,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
820,0.5841741830245819,11,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
821,0.2315872655779513,12,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
822,0.6458519244820039,13,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
823,0.918654275020112,14,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
824,0.3510155330893506,15,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
825,0.831343630397853,16,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
826,0.4595441617028101,17,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
827,0.3061081091418303,18,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
828,0.9664812735176058,19,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
829,0.959299069644534,20,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
830,0.7242464116775308,21,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
831,0.4487836140085466,22,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
832,0.860862109806472,23,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
833,0.9585534198349832,24,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
834,0.4305179306481654,25,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
835,0.3168544523566035,26,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
836,0.5033703085525111,27,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
837,0.7098961831908902,28,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
838,0.6752467511281027,29,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
839,0.5620535820467409,30,"r=0.3, c=19 / m=0.3, v=0.3",IVF/SPEA2,ZDT4
840,0.7749014172493189,1,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
841,0.5853118001604785,2,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
842,0.7532305024153658,3,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
843,0.4113930390173781,4,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
844,0.5638525637539373,5,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
845,0.8742809075884617,6,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
846,0.9791409389503264,7,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
847,0.7392910942091521,8,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
848,1.113631050884089,9,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
849,0.728394208894551,10,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
850,1.3937895234624558,11,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
851,0.3958070664796475,12,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
852,0.7646776780863856,13,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
853,0.3040954321543445,14,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
854,0.4444097107691274,15,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
855,0.973289117963116,16,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
856,0.5411119498244806,17,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
857,0.4846414834267208,18,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
858,0.815313963134714,19,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
859,0.3836131000424408,20,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
860,1.2066774229113064,21,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
861,1.3411723521862493,22,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
862,1.151476847347452,23,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
863,0.5096544384268173,24,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
864,0.3800828078811545,25,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
865,0.8365684632188278,26,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
866,0.4140989068136543,27,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
867,0.7432847988818658,28,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
868,0.6268742053347054,29,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
869,0.237394122491506,30,"r=0.3, c=19 / m=0.3, v=0.5",IVF/SPEA2,ZDT4
870,0.5413204470257513,1,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
871,0.6625422281184272,2,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
872,0.6525138374096174,3,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
873,1.1112036694111926,4,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
874,1.0540463122975938,5,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
875,0.7154831521136181,6,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
876,1.1440592954258355,7,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
877,0.98854139860613,8,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
878,0.7221009220528198,9,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
879,0.7045394294822813,10,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
880,0.5420010940556133,11,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
881,1.1472477129895549,12,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
882,0.4300444232522803,13,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
883,0.4842127376293561,14,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
884,0.4615897043802827,15,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
885,0.8786527462973683,16,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
886,0.1402371441284776,17,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
887,0.5930851778160231,18,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
888,0.2445130690077165,19,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
889,0.608221126462744,20,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
890,0.6295598495210855,21,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
891,0.4552157705825627,22,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
892,0.5360374723989516,23,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
893,0.1482459479075236,24,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
894,0.4717058657057385,25,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
895,1.8651843885333537,26,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
896,0.7271232952486011,27,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
897,1.1145057947268846,28,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
898,0.700342619659543,29,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
899,0.422760238817121,30,"r=0.3, c=19 / m=0.3, v=1",IVF/SPEA2,ZDT4
900,0.2642930219918721,1,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
901,0.3690989642816019,2,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
902,0.8401545932744119,3,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
903,0.465745420833034,4,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
904,0.7638509784522282,5,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
905,0.7826912193864755,6,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
906,0.6983297109514877,7,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
907,0.8408991164486308,8,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
908,0.6142058264041886,9,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
909,0.8709071678284821,10,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
910,0.4949512047950111,11,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
911,0.5015842988934607,12,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
912,0.3680697091747359,13,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
913,0.7394452890431821,14,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
914,0.259165910028094,15,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
915,1.013883327067049,16,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
916,0.2799378018462804,17,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
917,0.5596571189817476,18,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
918,0.7135282388353127,19,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
919,0.5845724687435903,20,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
920,0.2321088391612387,21,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
921,0.8775177016524616,22,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
922,0.5908674838390291,23,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
923,0.5588389085757554,24,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
924,0.7567211785711269,25,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
925,0.5402634332553979,26,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
926,1.7372794199688222,27,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
927,1.233187530318226,28,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
928,1.0477816875416364,29,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
929,1.097764389524733,30,"r=0.3, c=19 / m=0.5, v=0.3",IVF/SPEA2,ZDT4
930,0.6242340705994279,1,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
931,1.4402992795645218,2,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
932,0.8202256503546281,3,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
933,0.9764031590474695,4,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
934,0.6687619827665249,5,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
935,0.9645399552700904,6,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
936,0.7635037751609332,7,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
937,0.6870401352271773,8,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
938,0.9044994788732504,9,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
939,0.5302244252305571,10,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
940,0.7410297986730063,11,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
941,0.9367449149746312,12,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
942,0.6533644420386296,13,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
943,0.6547601626480063,14,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
944,0.5427283430980594,15,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
945,0.6187581978783393,16,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
946,1.0506773801764246,17,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
947,0.5147008207221122,18,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
948,1.4996924361513688,19,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
949,0.7481789032781463,20,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
950,0.497548592443293,21,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
951,0.6599608727512066,22,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
952,0.6724940561290927,23,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
953,1.0960478109712717,24,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
954,1.4194318319243868,25,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
955,0.7483516596794872,26,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
956,0.7513104239599866,27,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
957,0.8802126099542374,28,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
958,0.2789385676352305,29,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
959,0.3787444413324025,30,"r=0.3, c=19 / m=0.5, v=0.5",IVF/SPEA2,ZDT4
960,2.0079693918361308,1,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
961,1.7511988834266028,2,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
962,1.4026269856840887,3,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
963,0.6559157282025425,4,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
964,1.5857068043806382,5,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
965,0.6878619842590732,6,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
966,0.8827813132515497,7,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
967,0.7203288803029547,8,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
968,0.9236991414070164,9,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
969,0.502634654756519,10,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
970,0.4102602907358842,11,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
971,0.9327067931062762,12,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
972,1.1627013350516673,13,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
973,0.4114289197133458,14,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
974,1.310644237141655,15,"r=0.3, c=19 / m=0.5, v=1",IVF/SPEA2,ZDT4
